Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
7,90690,90718.6,90718.4,90713.8,89977.5
3,90970,90969.8,90970.4,90966.3,90230.3
4,91230,91221.1,91222.3,91218.8,90483.2
2,91480,91472.3,91474.3,91471.3,90736
6,91740,91723.5,91726.3,91723.9,90988.8
5,91960,91974.7,91978.3,91976.4,91241.7
1,92270,92225.9,92230.3,92228.9,91494.5
8,92470,92477.2,92482.2,92481.4,91747.3
7,93070,93008.8,92991.8,92999,92253
4,93260,93259.4,93244,93251.1,92505.9
3,93490,93509.9,93496.1,93503.1,92758.7
6,93780,93760.4,93748.2,93755.2,93011.5
2,93970,94010.9,94000.3,94007.2,93264.4
1,94200,94261.4,94252.4,94259.3,93517.2
5,94470,94511.9,94504.5,94511.3,93770
8,94770,94762.4,94756.6,94763.4,94022.9
4,95060,95012.9,95008.7,95015.4,94275.7
7,95330,95263.4,95260.8,95267.4,94528.6
3,95590,95513.9,95512.9,95519.5,94781.4
2,95800,95764.5,95765,95771.5,95034.2
6,96000,96015,96017.1,96023.6,95287.1
5,96260,96265.5,96269.2,96275.6,95539.9
1,96420,96516,96521.3,96527.7,95792.7
8,96760,96766.5,96773.5,96779.7,96045.6
7,97360,97292.2,97267.7,97262.1,96551.3
4,97580,97539.6,97519.4,97513.7,96804.1
2,97790,97787.1,97771.2,97765.2,97056.9
3,98090,98034.6,98022.9,98016.8,97309.8
1,98290,98282.1,98274.7,98268.3,97562.6
6,98340,98529.6,98526.4,98519.9,97815.4
5,98750,98777.1,98778.1,98771.4,98068.3
8,99050,99024.5,99029.9,99023,98321.1
7,99250,99272,99281.6,99274.5,98574
2,99530,99519.5,99533.3,99526.1,98826.8
4,99810,99767,99785.1,99777.6,99079.6
6,100110,100014,100037,100029,99332.5
3,100350,100262,100289,100281,99585.3
1,100390,100509,100540,100532,99838.1
5,100610,100757,100792,100784,100091
8,101080,101004,101044,101035,100344
2,101570,101553,101546,101549,100850
7,101840,101803,101798,101800,101102
4,102030,102053,102050,102051,101355
3,102290,102304,102301,102303,101608
6,102550,102554,102553,102554,101861
1,102870,102804,102805,102805,102114
5,103070,103054,103056,103057,102367
8,103330,103304,103308,103308,102619
2,103520,103554,103560,103559,102872
4,103800,103804,103811,103811,103125
7,103980,104055,104063,104062,103378
6,104270,104305,104315,104313,103631
3,104550,104555,104567,104565,103884
5,104850,104805,104818,104816,104136
1,105090,105055,105070,105067,104389
8,105330,105305,105322,105319,104642
4,105910,105826,105813,105802,105148
2,106040,106074,106064,106054,105401
7,106310,106323,106315,106305,105653
3,106540,106571,106567,106556,105906
6,106760,106820,106818,106807,106159
1,107020,107069,107069,107058,106412
5,107300,107317,107321,107309,106665
8,107580,107566,107572,107561,106918
4,107820,107815,107823,107812,107170
7,108090,108063,108074,108063,107423
2,108320,108312,108326,108314,107676
6,108550,108561,108577,108565,107929
3,108820,108809,108828,108817,108182
5,109040,109058,109080,109068,108435
1,109300,109307,109331,109319,108687
8,109580,109555,109582,109570,108940
7,110090,110086,110083,110069,109446
4,110340,110337,110335,110322,109699
6,110580,110588,110586,110575,109952
2,110840,110839,110837,110828,110204
5,111050,111090,111089,111081,110457
3,111280,111340,111340,111334,110710
1,111590,111591,111591,111586,110963
8,111860,111842,111842,111839,111216
4,112080,112093,112094,112092,111469
7,112330,112344,112345,112345,111722
6,112570,112595,112596,112598,111974
5,112850,112846,112848,112851,112227
2,113100,113097,113099,113103,112480
1,113380,113347,113350,113356,112733
3,113640,113598,113601,113609,112986
8,113870,113849,113853,113862,113239
4,114380,114377,114372,114370,113744
6,114610,114630,114623,114624,113997
7,114880,114883,114875,114878,114250
2,115130,115137,115127,115132,114503
5,115360,115390,115379,115386,114756
3,115580,115643,115631,115640,115008
1,115900,115897,115882,115894,115261
8,116150,116150,116134,116147,115514
6,116400,116404,116386,116401,115767
4,116630,116657,116638,116655,116020
7,116910,116910,116890,116909,116273
5,117180,117164,117142,117163,116525
2,117440,117417,117393,117417,116778
1,117700,117670,117645,117671,117031
3,117970,117924,117897,117925,117284
8,118170,118177,118149,118179,117537
6,118690,118695,118675,118689,118042
7,118950,118948,118927,118942,118295
4,119180,119201,119180,119195,118548
2,119450,119454,119432,119449,118801
5,119730,119707,119685,119702,119054
3,119900,119960,119937,119956,119307
1,120210,120213,120190,120209,119559
8,120440,120466,120442,120463,119812
7,120710,120719,120695,120716,120065
6,121010,120972,120947,120970,120318
4,121190,121225,121200,121223,120571
5,121490,121478,121452,121476,120824
2,121720,121732,121705,121730,121077
1,122020,121985,121957,121983,121329
3,122280,122238,122209,122237,121582
8,122460,122491,122462,122490,121835
6,122900,122993,122978,122985,122341
7,123210,123246,123231,123238,122594
5,123490,123499,123484,123491,122846
4,123750,123752,123736,123744,123099
1,124010,124006,123989,123997,123352
2,124210,124259,124242,124250,123605
3,124520,124512,124495,124503,123858
8,124860,124765,124748,124757,124111
6,124990,125019,125001,125010,124363
5,125220,125272,125254,125263,124616
7,125520,125525,125506,125516,124869
1,125710,125778,125759,125769,125122
4,126040,126031,126012,126022,125375
3,126300,126285,126265,126275,125628
2,126550,126538,126518,126529,125880
8,126850,126791,126771,126782,126133
5,127300,127296,127284,127285,126639
6,127500,127549,127537,127538,126892
7,127790,127802,127790,127792,127145
4,128030,128055,128043,128046,127397
1,128270,128308,128296,128300,127650
2,128570,128561,128549,128554,127903
3,128870,128814,128802,128807,128156
8,129090,129067,129055,129061,128409
5,129290,129320,129308,129315,128662
7,129590,129573,129561,129569,128914
6,129800,129826,129815,129823,129167
1,129980,130078,130068,130076,129420
4,130310,130331,130321,130330,129673
3,130640,130584,130574,130584,129926
2,130830,130837,130827,130838,130179
8,131150,131090,131080,131092,130431
7,131590,131603,131595,131592,130937
5,131880,131857,131849,131847,131190
6,132080,132110,132102,132102,131443
4,132350,132364,132355,132357,131696
1,132600,132618,132609,132612,131949
2,132880,132871,132862,132867,132201
3,133140,133125,133115,133121,132454
8,133410,133379,133369,133376,132707
7,133600,133632,133622,133631,132960
6,133840,133886,133876,133886,133213
5,134140,134140,134129,134141,133466
1,134420,134393,134382,134396,133718
4,134600,134647,134636,134651,133971
3,134930,134900,134889,134906,134224
2,135170,135154,135142,135160,134477
8,135430,135408,135396,135415,134730
6,135870,135944,135921,135945,135235
7,136150,136196,136175,136199,135488
5,136680,136448,136429,136452,135741
4,136910,136701,136682,136705,135994
1,136950,136953,136936,136959,136247
2,137210,137205,137190,137212,136500
3,137490,137458,137444,137466,136752
8,137700,137710,137698,137719,137005
7,137910,137962,137952,137972,137258
6,138180,138215,138205,138226,137511
1,138420,138467,138459,138479,137764
4,138670,138719,138713,138732,138017
5,138900,138972,138967,138986,138269
3,139250,139224,139221,139239,138522
2,139490,139476,139474,139493,138775
8,139750,139729,139728,139746,139028
7,140180,140232,140222,140226,139534
1,140530,140483,140476,140477,139786
6,140730,140734,140729,140728,140039
5,141000,140986,140983,140980,140292
4,141160,141237,141236,141231,140545
2,141490,141488,141490,141482,140798
3,141710,141739,141743,141733,141051
8,142030,141990,141996,141984,141304
1,142150,142242,142250,142236,141556
7,142510,142493,142503,142487,141809
6,142750,142744,142757,142738,142062
4,142990,142995,143010,142989,142315
5,143220,143246,143264,143240,142568
3,143500,143498,143517,143492,142821
2,143780,143749,143770,143743,143073
8,144030,144000,144024,143994,143326
1,144330,144495,144507,144489,143832
6,144680,144747,144760,144741,144085
7,144980,145000,145013,144993,144338
5,145280,145252,145266,145245,144590
4,145520,145504,145518,145497,144843
2,145780,145757,145771,145749,145096
3,146080,146009,146024,146000,145349
8,146320,146262,146277,146252,145602
6,146480,146514,146530,146504,145855
1,146640,146767,146782,146756,146107
7,147010,147019,147035,147008,146360
4,147270,147272,147288,147260,146613
5,147460,147524,147541,147511,146866
3,147810,147776,147794,147763,147119
2,148070,148029,148046,148015,147372
8,148340,148281,148299,148267,147624
1,148750,148778,148789,148759,148130
6,148990,149030,149041,149013,148383
4,149270,149282,149293,149267,148636
7,149550,149535,149546,149521,148889
5,149780,149787,149798,149775,149141
3,149940,150039,150050,150029,149394
2,150290,150291,150303,150283,149647
8,150570,150544,150555,150537,149900
1,150810,150796,150808,150791,150153
4,151110,151048,151060,151045,150406
6,151300,151301,151312,151299,150659
5,151550,151553,151565,151553,150911
7,151780,151805,151817,151807,151164
2,152030,152058,152069,152061,151417
3,152340,152310,152322,152315,151670
8,152570,152562,152574,152569,151923
4,153150,153093,153094,153096,152428
1,153400,153347,153347,153351,152681
6,153620,153601,153600,153606,152934
7,153850,153855,153853,153860,153187
5,154140,154109,154106,154115,153440
3,154330,154363,154358,154370,153693
2,154600,154617,154611,154624,153945
8,154890,154871,154864,154879,154198
4,155100,155125,155117,155134,154451
6,155390,155379,155370,155388,154704
1,155610,155633,155623,155643,154957
5,155960,155888,155875,155898,155210
7,156100,156142,156128,156152,155462
2,156390,156396,156381,156407,155715
3,156680,156650,156634,156662,155968
8,156890,156904,156887,156916,156221
6,157420,157414,157404,157420,156727
4,157710,157668,157657,157673,156979
1,157920,157921,157910,157925,157232
7,158160,158174,158163,158178,157485
5,158390,158428,158417,158431,157738
3,158690,158681,158670,158683,157991
2,158950,158934,158923,158936,158244
8,159210,159187,159176,159188,158496
6,159420,159441,159429,159441,158749
1,159680,159694,159682,159693,159002
4,159960,159947,159935,159946,159255
5,160200,160201,160189,160198,159508
7,160440,160454,160442,160451,159761
2,160670,160707,160695,160703,160013
3,160980,160961,160948,160956,160266
8,161230,161214,161201,161208,160519
1,161660,161704,161697,161698,161025
6,161870,161956,161950,161949,161278
5,162270,162207,162203,162201,161531
4,162510,162459,162456,162452,161783
2,162700,162710,162709,162704,162036
7,162930,162962,162962,162955,162289
3,163220,163214,163215,163207,162542
8,163560,163465,163467,163458,162795
6,163640,163717,163720,163709,163048
1,163830,163968,163973,163961,163300
5,164190,164220,164226,164212,163553
2,164480,164471,164479,164464,163806
4,164710,164723,164732,164715,164059
3,164970,164975,164985,164967,164312
7,165260,165226,165237,165218,164565
8,165540,165478,165490,165470,164817
6,166020,165976,165979,165978,165323
5,166240,166227,166232,166228,165576
1,166390,166478,166484,166478,165829
4,166710,166729,166736,166729,166082
2,166970,166980,166989,166979,166334
7,167280,167231,167241,167230,166587
3,167550,167482,167493,167480,166840
8,167800,167734,167746,167730,167093
5,167980,167985,167998,167981,167346
6,168010,168236,168251,168231,167599
1,168340,168487,168503,168482,167851
2,168780,168738,168755,168732,168104
4,168990,168989,169008,168982,168357
3,169300,169240,169260,169233,168610
7,169540,169491,169512,169483,168863
8,169790,169742,169765,169734,169116
5,170230,170220,170237,170208,169621
1,170390,170471,170488,170459,169874
6,170620,170721,170740,170709,170127
4,170970,170972,170991,170960,170380
2,171140,171222,171242,171211,170633
7,171550,171473,171494,171462,170886
3,171770,171724,171745,171713,171138
8,172070,171974,171997,171963,171391
1,172130,172225,172248,172214,171644
5,172390,172475,172500,172465,171897
6,172680,172726,172751,172716,172150
2,172970,172976,173003,172966,172403
4,173190,173227,173254,173217,172655
3,173460,173478,173506,173468,172908
7,173800,173728,173757,173719,173161
8,174060,173979,174009,173970,173414
5,174560,174483,174501,174483,173920
1,174700,174735,174752,174735,174172
2,174990,174987,175003,174987,174425
6,175250,175239,175254,175239,174678
3,175450,175491,175506,175491,174931
4,175650,175743,175757,175744,175184
7,175970,175995,176008,175996,175437
8,176310,176247,176259,176248,175689
5,176510,176499,176510,176500,175942
2,176750,176751,176762,176752,176195
1,177010,177003,177013,177004,176448
3,177250,177255,177264,177256,176701
6,177500,177507,177515,177508,176954
7,177820,177759,177766,177760,177206
4,177980,178011,178017,178012,177459
8,178280,178263,178269,178264,177712
2,178780,178764,178769,178763,178218
5,179040,179015,179020,179015,178471
1,179250,179267,179272,179267,178723
6,179520,179518,179523,179518,178976
3,179790,179770,179774,179770,179229
