Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
4,97590,97585,97606.3,97590.5,97048.1
1,97910,97883.3,97901.9,97888.3,97340.6
5,98150,98181.7,98197.5,98186.1,97633.1
2,98490,98480,98493.1,98483.9,97925.5
3,98800,98778.4,98788.7,98781.7,98218
6,99040,99076.7,99084.3,99079.4,98510.5
4,99360,99375.1,99379.9,99377.2,98803
5,99690,99673.4,99675.5,99675,99095.5
1,99990,99971.8,99971.1,99972.8,99388
3,100260,100270,100267,100271,99680.5
2,100580,100568,100562,100568,99972.9
6,100880,100867,100858,100866,100265
5,101410,101431,101450,101437,100850
4,101720,101730,101745,101735,101143
3,102030,102029,102041,102033,101435
1,102350,102329,102337,102331,101728
2,102640,102628,102632,102628,102020
6,102910,102927,102928,102926,102313
5,103190,103226,103224,103224,102605
3,103490,103525,103519,103522,102898
4,103820,103824,103815,103819,103190
2,104160,104124,104111,104117,103483
1,104460,104423,104406,104415,103775
6,104720,104722,104702,104713,104068
3,105260,105283,105296,105288,104653
5,105580,105582,105592,105586,104945
2,105910,105881,105888,105884,105238
4,106210,106180,106184,106181,105530
1,106490,106479,106479,106479,105823
6,106750,106778,106775,106777,106115
3,107010,107077,107071,107075,106408
2,107370,107375,107367,107373,106700
5,107690,107674,107662,107670,106993
1,107990,107973,107958,107968,107285
4,108260,108272,108254,108266,107578
6,108590,108571,108550,108564,107870
2,109150,109133,109143,109136,108455
3,109420,109431,109439,109433,108748
1,109760,109729,109735,109731,109040
5,110010,110027,110031,110029,109333
4,110320,110325,110327,110326,109625
6,110570,110623,110622,110624,109917
2,110940,110921,110918,110921,110210
1,111280,111219,111214,111219,110502
3,111530,111518,111510,111516,110795
4,111810,111816,111806,111814,111087
5,112080,112114,112102,112112,111380
6,112400,112412,112397,112409,111672
1,112980,112978,112990,112985,112257
2,113310,113276,113286,113282,112550
3,113600,113574,113582,113579,112842
5,113860,113872,113878,113876,113135
4,114190,114170,114174,114173,113427
6,114410,114468,114469,114470,113720
1,114740,114766,114765,114767,114012
3,115050,115064,115061,115064,114305
2,115390,115362,115357,115361,114597
4,115670,115660,115653,115658,114890
5,115960,115958,115949,115955,115182
6,116260,116256,116245,116252,115475
3,116790,116814,116831,116813,116060
1,117080,117112,117127,117111,116352
2,117420,117410,117422,117408,116645
5,117700,117708,117718,117706,116937
4,117990,118006,118014,118003,117230
6,118300,118304,118309,118300,117522
3,118600,118602,118605,118598,117815
2,118900,118900,118901,118895,118107
1,119240,119198,119197,119193,118400
4,119500,119496,119492,119490,118692
5,119780,119794,119788,119788,118985
6,120090,120092,120084,120085,119277
2,120700,120662,120678,120670,119862
3,120970,120960,120973,120967,120155
4,121250,121259,121269,121265,120447
1,121580,121557,121565,121563,120739
5,121820,121856,121861,121860,121032
6,122110,122155,122157,122158,121324
2,122490,122453,122452,122455,121617
4,122770,122752,122748,122753,121909
3,123040,123050,123044,123051,122202
5,123340,123349,123340,123348,122494
1,123650,123648,123636,123646,122787
6,123960,123946,123931,123944,123079
4,124540,124507,124520,124507,123664
2,124840,124805,124816,124804,123957
5,125110,125102,125111,125102,124249
3,125380,125399,125407,125399,124542
1,125680,125697,125703,125696,124834
6,125980,125994,125999,125994,125127
4,126260,126292,126294,126291,125419
5,126560,126589,126590,126589,125712
2,126880,126886,126886,126886,126004
1,127210,127184,127181,127183,126297
3,127480,127481,127477,127481,126589
6,127790,127778,127773,127778,126882
5,128340,128348,128366,128357,127467
4,128650,128647,128662,128654,127759
1,128930,128946,128958,128952,128052
2,129240,129245,129253,129249,128344
