Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
10,52790,52752.2,52733.7,52767.1,52501.6
1,53190,53182.7,53181.3,53176.1,52942.7
2,53390,53403.2,53401.2,53397.2,53163.3
3,53630,53623.6,53621.1,53618.4,53383.9
4,53850,53844,53841,53839.5,53604.5
5,54050,54064.5,54061,54060.7,53825
6,54300,54284.9,54280.9,54281.8,54045.6
7,54510,54505.3,54500.8,54503,54266.2
8,54700,54725.7,54720.7,54724.1,54486.8
9,55010,54946.2,54940.6,54945.3,54707.3
10,55150,55166.6,55160.6,55166.4,54927.9
1,55420,55387,55380.5,55387.6,55148.5
2,55610,55607.5,55600.4,55608.7,55369.1
3,55850,55827.9,55820.3,55829.9,55589.6
4,56020,56048.3,56040.3,56051,55810.2
5,56210,56268.8,56260.2,56272.2,56030.8
6,56460,56489.2,56480.1,56493.3,56251.4
7,56680,56709.6,56700,56714.5,56471.9
8,56880,56930.1,56919.9,56935.6,56692.5
9,57200,57150.5,57139.9,57156.8,56913.1
10,57430,57370.9,57359.8,57377.9,57133.7
1,57830,57808.4,57805.2,57801.3,57574.8
2,58040,58028.4,58025.3,58022.4,57795.4
3,58250,58248.4,58245.4,58243.4,58016
4,58480,58468.4,58465.4,58464.4,58236.5
5,58660,58688.4,58685.5,58685.4,58457.1
6,58930,58908.4,58905.5,58906.4,58677.7
7,59150,59128.5,59125.6,59127.4,58898.2
8,59340,59348.5,59345.7,59348.5,59118.8
9,59650,59568.5,59565.7,59569.5,59339.4
10,59770,59788.5,59785.8,59790.5,59560
1,60010,60008.5,60005.8,60011.5,59780.5
2,60230,60228.5,60225.9,60232.5,60001.1
3,60430,60448.5,60445.9,60453.5,60221.7
4,60640,60668.6,60666,60674.6,60442.3
5,60880,60888.6,60886.1,60895.6,60662.8
6,61090,61108.6,61106.1,61116.6,60883.4
7,61330,61328.6,61326.2,61337.6,61104
8,61500,61548.6,61546.2,61558.6,61324.6
9,61790,61768.6,61766.3,61779.6,61545.1
10,62020,61988.6,61986.3,62000.7,61765.7
1,62370,62415.9,62423.2,62409.5,62206.9
2,62640,62636.5,62643.2,62630.6,62427.4
3,62840,62857.1,62863.2,62851.6,62648
4,63040,63077.7,63083.2,63072.7,62868.6
5,63310,63298.3,63303.1,63293.7,63089.2
6,63530,63518.9,63523.1,63514.8,63309.7
7,63770,63739.5,63743.1,63735.8,63530.3
8,63930,63960.1,63963.1,63956.9,63750.9
9,64220,64180.7,64183.1,64177.9,63971.5
10,64390,64401.4,64403.1,64399,64192
1,64600,64622,64623.1,64620,64412.6
2,64890,64842.6,64843.1,64841.1,64633.2
3,65090,65063.2,65063.1,65062.1,64853.8
4,65250,65283.8,65283.1,65283.2,65074.3
5,65510,65504.4,65503.1,65504.2,65294.9
6,65710,65725,65723.1,65725.3,65515.5
7,65930,65945.6,65943.1,65946.3,65736.1
8,66110,66166.2,66163.1,66167.4,65956.6
9,66390,66386.8,66383.1,66388.4,66177.2
10,66670,66607.5,66603.1,66609.5,66397.8
2,66950,67037.7,67044.2,67031,66838.9
1,67250,67258.5,67264.3,67252.5,67059.5
3,67430,67479.3,67484.3,67474,67280.1
5,67710,67700.1,67704.4,67695.4,67500.7
4,68010,67920.9,67924.4,67916.9,67721.2
7,68160,68141.7,68144.5,68138.4,67941.8
6,68380,68362.5,68364.5,68359.9,68162.4
9,68640,68583.3,68584.6,68581.3,68383
8,68880,68804.1,68804.6,68802.8,68603.5
10,68960,69024.9,69024.7,69024.3,68824.1
2,69230,69245.7,69244.7,69245.7,69044.7
3,69450,69466.5,69464.8,69467.2,69265.3
1,69700,69687.3,69684.8,69688.7,69485.8
4,69870,69908.1,69904.9,69910.1,69706.4
5,70170,70128.9,70124.9,70131.6,69927
6,70350,70349.7,70345,70353.1,70147.6
7,70570,70570.5,70565,70574.6,70368.1
8,70740,70791.3,70785.1,70796,70588.7
9,70960,71012.1,71005.1,71017.5,70809.3
10,71290,71232.9,71225.2,71239,71029.9
3,71760,71675.6,71667.1,71662.8,71471
2,71970,71894.6,71887.2,71883.7,71691.6
4,72160,72113.6,72107.2,72104.5,71912.2
1,72300,72332.6,72327.2,72325.4,72132.7
6,72550,72551.5,72547.2,72546.3,72353.3
5,72720,72770.5,72767.3,72767.1,72573.9
8,72900,72989.5,72987.3,72988,72794.4
7,73180,73208.5,73207.3,73208.8,73015
9,73410,73427.5,73427.3,73429.7,73235.6
10,73630,73646.4,73647.4,73650.6,73456.2
3,73980,73865.4,73867.4,73871.4,73676.7
4,74160,74084.4,74087.4,74092.3,73897.3
2,74410,74303.4,74307.5,74313.2,74117.9
6,74550,74522.4,74527.5,74534,74338.5
1,74770,74741.4,74747.5,74754.9,74559
8,74900,74960.3,74967.5,74975.7,74779.6
5,75050,75179.3,75187.6,75196.6,75000.2
9,75340,75398.3,75407.6,75417.5,75220.8
7,75580,75617.3,75627.6,75638.3,75441.3
10,75900,75836.3,75847.6,75859.2,75661.9
4,76280,76279.1,76279.2,76270.3,76103.1
3,76590,76497.9,76499,76490.4,76323.6
6,76760,76716.8,76718.7,76710.5,76544.2
2,76960,76935.7,76938.4,76930.5,76764.8
8,77120,77154.5,77158.2,77150.6,76985.4
1,77380,77373.4,77377.9,77370.7,77205.9
9,77570,77592.3,77597.7,77590.8,77426.5
5,77640,77811.1,77817.4,77810.8,77647.1
7,78060,78030,78037.2,78030.9,77867.7
10,78170,78248.8,78256.9,78251,78088.2
4,78510,78467.7,78476.7,78471,78308.8
6,78740,78686.6,78696.4,78691.1,78529.4
3,78960,78905.4,78916.1,78911.2,78750
8,79120,79124.3,79135.9,79131.2,78970.5
2,79460,79343.2,79355.6,79351.3,79191.1
9,79550,79562,79575.4,79571.4,79411.7
1,79790,79780.9,79795.1,79791.5,79632.3
7,79970,79999.8,80014.9,80011.5,79852.8
5,80130,80218.6,80234.6,80231.6,80073.4
10,80460,80437.5,80454.4,80451.7,80294
6,80890,80880.5,80880.2,80871.9,80735.1
4,81200,81098.5,81099.5,81091,80955.7
